Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,Réglementaire,type d'évaluation,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR02,ZAR DIJON,FR26014,Dijon Trémouille,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,18.0,17.582289570261686,µg-m3,98.0,98.0,96.0,R,1,47.325744,5.041056
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR26016,Sens,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,10.0,10.14686850011558,µg-m3,99.0,100.0,99.0,R,1,48.200436,3.2773
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR26017,Nevers,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,8.0,7.716935577481156,µg-m3,98.0,100.0,98.0,R,1,46.996828,3.171092
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR26035,Nuits-Saint-Georges,Périurbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,0.0,0.0,µg-m3,0.0,2.0,0.0,N,-1,47.137231,4.950573
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR02,ZAR DIJON,FR26043,Dijon-Transvaal,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,16.0,15.830108897126992,µg-m3,99.0,100.0,99.0,R,1,47.315459,5.040202
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR27002,ROUSSILLON,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,19.0,18.55790878495997,µg-m3,,,,R,1,45.36782,4.805147
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR27003,ROCHES DE CONDRIEU,Périurbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,12.0,11.965509964830009,µg-m3,,,,R,1,45.454517,4.766528
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR27005,Sablons,Périurbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,10.0,9.784905444126071,µg-m3,,,,R,1,45.321845,4.770702
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR27007,Bourgoin-Jallieu,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,10.0,10.107931286549713,µg-m3,,,,R,1,45.60822,5.270872
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR27010,Plateau de Bonnevaux,Rurale près des villes,NO2,Fond,Oui,mesures fixes,Moy. annuelle,3.0,3.4736506833449208,µg-m3,99.0,99.0,99.0,R,1,45.4609,5.181081
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR27011,A7 Salaise Ouest,Périurbaine,NO2,Trafic,Oui,mesures indicatives,Moy. annuelle,35.0,35.21719181232749,µg-m3,,,,R,1,45.344078,4.807481
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR28010,Harnes Serres,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,13.0,12.82897141518279,µg-m3,97.0,100.0,97.0,R,1,50.44914,2.9
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAR04,ZAR ARRAS,FR28022,St-Laurent-Blangy,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,13.0,13.155953477660098,µg-m3,99.0,100.0,99.0,R,1,50.30886,2.807369
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR28028,Bethune Stade,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,13.0,12.64672111742422,µg-m3,97.0,100.0,96.0,R,1,50.535385,2.635692
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR28033,Noeux-les-Mines,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,10.0,9.859656019656022,µg-m3,93.0,100.0,93.0,R,1,50.48972,2.66642
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR29423,ROANNE,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,15.0,14.527775224086426,µg-m3,,,,R,1,46.04111,4.074656
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29424,SAINT ETIENNE SUD,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,15.0,15.313265306122464,µg-m3,100.0,99.0,98.0,R,1,45.42009,4.395422
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29426,SAINT-CHAMOND,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,20.0,20.25174505092115,µg-m3,,,,R,1,45.475327,4.515003
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29429,RIVE DE GIER,Périurbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,28.0,27.676721811568655,µg-m3,98.0,99.0,97.0,R,1,45.533424,4.623939
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29439,LA TALAUDIERE,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,11.0,11.294487731131504,µg-m3,99.0,99.0,98.0,R,1,45.481777,4.429667
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29441,ST ETIENNE BD URBAIN ,Urbaine,NO2,Trafic,Oui,mesures indicatives,Moy. annuelle,29.0,28.55012865497076,µg-m3,,,,R,1,45.4479806,4.388763889
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZAG03,ZAG NANCY,FR30016,Hotel Districal,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,18.0,18.36623663412372,µg-m3,98.0,100.0,98.0,R,1,48.685856,6.175111
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30018,Remiremont,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,15.0,15.17393707482991,µg-m3,100.0,27.0,27.0,N,-1,48.024605,6.585836
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30019,Epinal,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,10.0,9.539186691312384,µg-m3,99.0,100.0,99.0,R,1,48.1726528,6.45281666
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30020,Bar Le Duc,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,16.0,15.808710407239802,µg-m3,98.0,21.0,20.0,N,-1,48.77586,5.162789
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZAG03,ZAG NANCY,FR30021,Fléville,Périurbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,17.0,17.483685800604242,µg-m3,,,,N,-1,48.621502,6.194922
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30026,Luneville,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,17.0,17.36190822133432,µg-m3,94.0,100.0,94.0,R,1,48.584824,6.4839
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30028,Schlucht,Rurale près des villes,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,2.0,2.196680022896396,µg-m3,,,,R,1,48.051117,7.011114
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30032,Heming,Rurale près des villes,NO2,Industrielle,Oui,mesures fixes,Moy. annuelle,8.0,7.868258246694892,µg-m3,90.0,99.0,89.0,R,1,48.694725,6.965275
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30033,Jonville en Woevre,Rurale régionale,NO2,Fond,Oui,mesures fixes,Moy. annuelle,5.0,4.947500583975719,µg-m3,98.0,100.0,98.0,R,1,49.06583,5.785556
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZAG03,ZAG NANCY,FR30034,Nancy-Charles III,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,15.0,14.921163953339326,µg-m3,90.0,99.0,89.0,R,1,48.68817,6.190431
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZAG03,ZAG NANCY,FR30036,Nancy-Libération,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,19.0,19.45754138210436,µg-m3,99.0,100.0,99.0,R,1,48.69708,6.154194
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZAG03,ZAG NANCY,FR30037,Nancy-Brabois 2,Périurbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,10.0,10.167078825347762,µg-m3,,,,R,1,48.656944,6.136022
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31001,GRAND PARC,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,12.0,11.920451127819502,µg-m3,99.0,100.0,99.0,R,1,44.86121,-0.58037
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31002,TALENCE,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,13.0,13.232665890570416,µg-m3,98.0,100.0,98.0,R,1,44.800462,-0.589398
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31003,BORDEAUX-BASTIDE,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,15.0,14.660852136066907,µg-m3,100.0,100.0,100.0,R,1,44.849647,-0.544995
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31006,MERIGNAC,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,19.0,18.60578068433954,µg-m3,98.0,100.0,98.0,R,1,44.841373,-0.651068
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31007,BASSENS,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,12.0,12.362003911192906,µg-m3,99.0,100.0,99.0,R,1,44.900296,-0.515835
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31008,LE TEMPLE,Rurale régionale,NO2,Fond,Oui,mesures fixes,Moy. annuelle,3.0,2.51108534322821,µg-m3,98.0,100.0,98.0,R,1,44.86581,-0.94
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31010,AMBES,Périurbaine,NO2,Industrielle,Oui,mesures fixes,Moy. annuelle,6.0,6.144906591469831,µg-m3,97.0,100.0,97.0,R,1,45.014777,-0.533942
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31013,BILLERE,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,10.0,10.177466251297998,µg-m3,99.0,100.0,99.0,R,1,43.310797,-0.391543
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31016,SAINT-CROUTS,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,12.0,11.9929386842415,µg-m3,97.0,100.0,97.0,R,1,43.47982,-1.489157
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31017,ANGLET,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,17.0,17.457900160293153,µg-m3,100.0,100.0,100.0,R,1,43.494041,-1.528753
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31020,LACQ,Rurale près des villes,NO2,Industrielle,Oui,mesures fixes,Moy. annuelle,10.0,9.794454931571456,µg-m3,97.0,100.0,97.0,R,1,43.41123,-0.617728
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31021,LABASTIDE CEZERACQ,Rurale près des villes,NO2,Fond,Oui,mesures fixes,Moy. annuelle,8.0,7.7696892834496,µg-m3,91.0,99.0,90.0,R,1,43.376279,-0.538206
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31024,MOURENX,Rurale près des villes,NO2,Industrielle,Oui,mesures fixes,Moy. annuelle,5.0,4.58349095154699,µg-m3,98.0,100.0,98.0,R,1,43.377194,-0.610278
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31033,PERIGUEUX,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,8.0,7.884916974169732,µg-m3,99.0,100.0,99.0,R,1,45.189825,0.727184
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31036,DAX,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,10.0,9.789943684633997,µg-m3,99.0,100.0,99.0,R,1,43.704643,-1.038557
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31039,PAU TOURASSE,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,20.0,19.583375840482155,µg-m3,98.0,100.0,98.0,R,1,43.311091,-0.352116
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31040,MARMANDE,Périurbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,14.0,13.69276258814792,µg-m3,93.0,99.0,92.0,R,1,44.508782,0.142695
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31041,MONT DE MARSAN,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,12.0,11.873717277486916,µg-m3,98.0,100.0,98.0,R,1,43.8961,-0.491403
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31043,Biarritz-hippodrome,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,9.0,9.262842801175308,µg-m3,95.0,98.0,93.0,R,1,43.470237,-1.553876
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31045,Bordeaux_GAUTIER,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,31.0,30.996559550830195,µg-m3,96.0,100.0,96.0,R,1,44.833825,-0.598525
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR04,ZAR CHALON,FR32001,Chalon Centre Ville,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,20.0,19.929513091410183,µg-m3,99.0,100.0,99.0,R,1,46.782311,4.847322
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR04,ZAR CHALON,FR32002,Champforgueil,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,13.0,13.374174487313182,µg-m3,99.0,99.0,99.0,R,1,46.821056,4.835083
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR32005,Montceau-les-Mines 9me écluse,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,13.0,12.519322112059085,µg-m3,100.0,99.0,99.0,R,1,46.678785,4.366893
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR32006,Macon Paul Bert,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,13.0,12.652446895904273,µg-m3,97.0,100.0,97.0,R,1,46.316172,4.839994
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33101,PASTEUR,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,17.0,17.357405554165616,µg-m3,,,,R,1,45.56472,5.928333
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33102,CHAMBERY LE HAUT,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,12.0,12.407340478564317,µg-m3,,,,R,1,45.59667,5.918611
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33105,Chambéry Trafic,Urbaine,NO2,Trafic,Oui,mesures indicatives,Moy. annuelle,20.0,19.728367248062003,µg-m3,,,,R,1,45.56943,5.932986
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR33111,SAINT JEAN,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,10.0,10.368407038666367,µg-m3,,,,R,1,45.274723,6.349722
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR33113,Maurienne Trafic,Périurbaine,NO2,Trafic,Oui,mesures indicatives,Moy. annuelle,14.0,13.782840306423097,µg/m3,,,,R,1,45.209364,6.480326
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR03,ZAR VALLEE-DE-L-ARVE,FR33120,CHAMONIX,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,17.0,16.753784998271694,µg-m3,,,,R,1,45.9225,6.87
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR04,ZAR VALLEE-DE-LA-TARANTAISE,FR33121,Albertville,Urbaine,NO2,Fond,Oui,estimation objective,Moy. annuelle,15.0,14.668417973320803,µg-m3,98.0,100.0,98.0,R,1,45.675,6.389722
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33201,LOVERCHY,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,19.0,19.2809479007409,µg-m3,,,,R,1,45.89528,6.118333
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33202,NOVEL,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,13.0,13.142825270079811,µg-m3,97.0,100.0,97.0,R,1,45.916943,6.135556
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33203,ANNECY Rocade,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,26.0,26.355687999074156,µg-m3,99.0,100.0,99.0,R,1,45.9097,6.11825
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33211,ANNEMASSE,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,17.0,17.084469170143713,µg-m3,,,,R,1,46.19583,6.240556
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33212,GAILLARD,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,13.0,13.007111722872224,µg-m3,,,,R,1,46.19369,6.214858
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR03,ZAR VALLEE-DE-L-ARVE,FR33220,PASSY,Périurbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,15.0,14.689933971162898,µg-m3,,,,R,1,45.92361,6.713611
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR03,ZAR VALLEE-DE-L-ARVE,FR33232,BOSSONS,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,33.0,32.896063560852326,µg-m3,97.0,98.0,95.0,R,1,45.907223,6.845833
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR33302,St Germain/Rhône,Rurale près des villes,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,6.0,6.201599806084116,µg-m3,,,,R,1,46.072224,5.820833
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR33305,Bourg-en-Bresse,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,12.0,11.593662650602402,µg-m3,95.0,100.0,95.0,R,1,46.211666,5.226389
2021/01/01 00:00:00,2021/12/31 23:59:59,LIG'AIR,FR24ZAG02,ZAG ORLEANS,FR34013,Gambetta,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,22.0,22.2732331344654,µg-m3,99.0,100.0,99.0,R,1,47.907083,1.901139
2021/01/01 00:00:00,2021/12/31 23:59:59,LIG'AIR,FR24ZAG02,ZAG ORLEANS,FR34014,St Jean,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,9.0,9.059622250374291,µg-m3,99.0,100.0,99.0,R,1,47.917398,1.966258
2021/01/01 00:00:00,2021/12/31 23:59:59,LIG'AIR,FR24ZAG01,ZAG TOURS,FR34024,Joué lès Tours,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,11.0,10.678563257835746,µg-m3,100.0,100.0,100.0,R,1,47.344139,0.653778
2021/01/01 00:00:00,2021/12/31 23:59:59,LIG'AIR,FR24ZAG01,ZAG TOURS,FR34025,La Bruyère,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,10.0,9.987238227467296,µg-m3,99.0,100.0,99.0,R,1,47.419083,0.682944
2021/01/01 00:00:00,2021/12/31 23:59:59,LIG'AIR,FR24ZAG01,ZAG TOURS,FR34028,Pompidou,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,23.0,22.57149896859965,µg-m3,100.0,100.0,100.0,R,1,47.394639,0.704861
2021/01/01 00:00:00,2021/12/31 23:59:59,LIG'AIR,FR24ZAG02,ZAG ORLEANS,FR34029,La_Source-CNRS,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,7.0,7.415649867374038,µg-m3,99.0,100.0,99.0,R,1,47.83775,1.944667
2021/01/01 00:00:00,2021/12/31 23:59:59,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34030,Bourges-Baffier,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,12.0,11.89778364722094,µg-m3,99.0,100.0,99.0,R,1,47.075044,2.407183
2021/01/01 00:00:00,2021/12/31 23:59:59,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34032,Leblanc,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,8.0,7.552700490998362,µg-m3,98.0,99.0,98.0,R,1,47.082778,2.405333
2021/01/01 00:00:00,2021/12/31 23:59:59,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34038,Verneuil,Rurale nationale,NO2,Fond,Oui,mesures fixes,Moy. annuelle,2.0,2.3050659025787965,µg-m3,100.0,100.0,100.0,R,1,46.814694,2.610069
2021/01/01 00:00:00,2021/12/31 23:59:59,LIG'AIR,FR24ZAR01,ZAR CHARTRES-DREUX,FR34046,Dreux Centre,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,8.0,7.651564863292593,µg-m3,99.0,99.0,98.0,R,1,48.729694,1.358472
2021/01/01 00:00:00,2021/12/31 23:59:59,LIG'AIR,FR24ZAR01,ZAR CHARTRES-DREUX,FR34047,Saint-Remy,Périurbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,22.0,21.62509895227004,µg-m3,98.0,100.0,98.0,R,1,48.760889,1.233639
2021/01/01 00:00:00,2021/12/31 23:59:59,LIG'AIR,FR24ZAR01,ZAR CHARTRES-DREUX,FR34048,Chartres_trafic,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,15.0,15.294146905725832,µg-m3,99.0,100.0,99.0,R,1,48.449158,1.492469
2021/01/01 00:00:00,2021/12/31 23:59:59,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34051,Chateauroux Sud,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,9.0,8.83549605217991,µg-m3,100.0,100.0,100.0,R,1,46.798278,1.693139
